"";"x"
"2492";1
"2493";1
"2494";4
"2495";1
"2496";4
"2497";1
"2498";1
"2499";1
"2500";1
"2501";1
"2502";1
"2503";1
"2504";1
"2505";1
"2506";4
"2507";1
"2508";2
"2509";1
"2510";0
"2511";1
"2512";4
"2513";1
"2514";1
"2515";1
"2516";0
"2517";0
"2518";0
"2519";0
"2520";0
"2521";0
"2522";1
"2523";1
"2524";1
"2525";1
"2526";0
"2527";0
"2528";0
"2529";0
"2530";0
"2531";0
"2532";3
"2533";3
"2534";0
"2535";0
"2536";0
"2537";1
"2538";1
"2539";0
"2540";0
"2541";0
"2542";0
"2543";3
"2544";1
"2545";0
"2546";0
"2547";1
"2548";1
"2549";1
"2550";2
"2551";1
"2552";0
"2553";0
"2554";0
"2555";4
"2556";4
"2557";4
"2558";4
"2559";4
"2560";1
"2561";4
"2562";4
"2563";4
"2564";4
"2565";1
"2566";1
"2567";1
"2568";0
"2569";0
"2570";1
"2571";1
"2572";1
"2573";0
"2574";1
"2575";0
"2576";0
"2577";1
"2578";0
"2579";1
"2580";1
"2581";4
"2582";4
"2583";4
"2584";1
"2585";1
"2586";1
"2587";1
"2588";1
"2589";1
"2590";1
"2591";4
"2592";1
"2593";1
"2594";1
"2595";1
"2596";1
"2597";1
"2598";0
"2599";4
"2600";0
"2601";0
"2602";1
"2603";1
"2604";1
"2605";1
"2606";0
"2607";0
"2608";2
"2609";0
"2610";0
"2611";1
"2612";0
"2613";0
"2614";1
"2615";1
"2616";1
"2617";1
"2618";0
"2619";1
"2620";4
"2621";0
"2622";0
"2623";1
"2624";1
"2625";1
"2626";4
"2627";4
"2628";4
"2629";1
"2630";1
"2631";1
"2632";2
"2633";4
"2634";4
"2635";4
"2636";4
"2637";4
"2638";4
"2639";4
"2640";4
"2641";4
"2642";2
"2643";4
"2644";2
"2645";4
"2646";4
"2647";1
"2648";1
"2649";0
"2650";1
"2651";1
"2652";1
"2653";4
"2654";0
"2655";0
"2656";0
"2657";0
"2658";0
"2659";0
"2660";0
"2661";0
"2662";0
"2663";0
"2664";0
"2665";0
"2666";0
"2667";1
"2668";0
"2669";0
"2670";0
"2671";0
"2672";0
"2673";0
"2674";0
"2675";0
"2676";0
"2677";0
"2678";0
"2679";0
"2680";1
"2681";0
"2682";0
"2683";0
"2684";1
"2685";1
"2686";0
"2687";0
"2688";0
"2689";2
"2690";2
"2691";2
"2692";1
"2693";2
"2694";4
"2695";0
"2696";4
"2697";1
"2698";0
"2699";2
"2700";1
"2701";4
"2702";1
"2703";1
"2704";1
"2705";2
"2706";1
"2707";3
"2708";1
"2709";1
"2710";1
"2711";1
"2712";1
"2713";1
"2714";1
"2715";0
"2716";0
"2717";4
"2718";4
"2719";4
"2720";4
"2721";4
"2722";4
"2723";4
"2724";4
"2725";4
"2726";4
"2727";4
"2728";4
"2729";4
"2730";4
"2731";4
"2732";4
"2733";4
"2734";4
"2735";4
"2736";4
"2737";4
"2738";4
"2739";4
"2740";4
"2741";4
"2742";4
"2743";4
"2744";4
"2745";1
"2746";1
"2747";1
"2748";0
"2749";0
"2750";0
"2751";4
"2752";4
"2753";4
"2754";2
"2755";0
"2756";0
"2757";0
"2758";3
"2759";1
"2760";4
"2761";4
"2762";4
"2763";3
"2764";4
"2765";4
"2766";4
"2767";4
"2768";2
"2769";4
"2770";4
"2771";4
"2772";4
"2773";0
"2774";0
"2775";3
"2776";0
"2777";0
"2778";0
"2779";0
"2780";0
"2781";0
"2782";0
"2783";3
"2784";3
"2785";0
"2786";0
"2787";0
"2788";0
"2789";0
"2790";0
"2791";3
"2792";0
"2793";1
"2794";0
"2795";0
"2796";0
"2797";0
"2798";1
"2799";1
"2800";4
"2801";1
"2802";0
"2803";0
"2804";0
"2805";1
"2806";0
"2807";4
"2808";4
"2809";0
"2810";1
"2811";4
"2812";4
"2813";2
"2814";4
"2815";4
"2816";4
"2817";4
"2818";4
"2819";4
"2820";0
"2821";4
"2822";0
"2823";1
"2824";4
"2825";4
"2826";1
"2827";0
"2828";0
"2829";0
"2830";0
"2831";4
"2832";0
"2833";2
"2834";0
"2835";0
"2836";0
"2837";0
"2838";0
"2839";0
"2840";0
"2841";4
"2842";0
"2843";0
"2844";1
"2845";0
"2846";0
"2847";2
"2848";0
"2849";0
"2850";1
"2851";4
"2852";4
"2853";4
"2854";4
"2855";1
"2856";4
"2857";4
"2858";2
"2859";2
"2860";2
"2861";2
"2862";2
"2863";1
"2864";1
"2865";1
"2866";0
"2867";1
"2868";1
"2869";4
"2870";1
"2871";1
"2872";4
"2873";1
"2874";4
"2875";1
"2876";1
"2877";4
"2878";1
"2879";1
"2880";4
"2881";1
"2882";1
"2883";1
"2884";1
"2885";1
"2886";4
"2887";1
"2888";3
"2889";1
"2890";1
"2891";0
"2892";0
"2893";4
"2894";4
"2895";4
"2896";1
"2897";1
"2898";0
"2899";1
"2900";4
"2901";1
"2902";2
"2903";1
"2904";4
"2905";4
"2906";4
"2907";1
"2908";1
"2909";4
"2910";1
"2911";1
"2912";0
"2913";4
"2914";1
"2915";4
"2916";4
"2917";1
"2918";0
"2919";0
"2920";0
"2921";0
"2922";1
"2923";0
"2924";0
"2925";1
"2926";1
"2927";1
"2928";1
"2929";1
"2930";1
"2931";1
"2932";1
"2933";0
"2934";1
"2935";3
"2936";1
"2937";1
"2938";1
"2939";2
"2940";1
"2941";1
"2942";1
"2943";1
"2944";1
"2945";1
"2946";0
"2947";4
"2948";0
"2949";1
"2950";1
"2951";1
"2952";4
"2953";1
"2954";1
"2955";0
"2956";1
"2957";1
"2958";1
"2959";1
"2960";1
"2961";2
"2962";1
"2963";1
"2964";1
"2965";1
"2966";1
"2967";1
"2968";1
"2969";1
"2970";2
"2971";4
"2972";1
"2973";1
"2974";1
"2975";1
"2976";1
"2977";1
"2978";1
"2979";1
"2980";1
"2981";3
"2982";1
"2983";1
"2984";0
"2985";3
"2986";3
"2987";3
"2988";1
"2989";1
"2990";1
"2991";1
"2992";1
"2993";3
"2994";1
"2995";1
"2996";1
"2997";1
"2998";3
"2999";1
"3000";1
"3001";3
"3002";1
"3003";1
"3004";1
"3005";3
"3006";1
"3007";1
"3008";3
"3009";1
"3010";1
"3011";3
"3012";1
"3013";1
"3014";2
"3015";1
"3016";0
"3017";0
"3018";1
"3019";0
"3020";0
"3021";0
"3022";2
"3023";2
"3024";2
"3025";2
"3026";1
"3027";1
"3028";1
"3029";2
"3030";1
"3031";1
"3032";1
"3033";1
"3034";0
"3035";0
"3036";0
"3037";1
"3038";0
"3039";1
"3040";1
"3041";3
"3042";1
"3043";1
"3044";0
"3045";0
"3046";1
"3047";1
"3048";1
"3049";1
"3050";1
"3051";1
"3052";1
"3053";4
"3054";3
"3055";0
"3056";0
"3057";0
"3058";0
"3059";0
"3060";0
"3061";4
"3062";1
"3063";4
"3064";2
"3065";4
"3066";4
"3067";4
"3068";4
"3069";4
"3070";4
"3071";4
"3072";4
"3073";4
"3074";4
"3075";4
"3076";4
"3077";4
"3078";4
"3079";4
"3080";4
"3081";4
"3082";4
"3083";4
"3084";4
"3085";2
"3086";2
"3087";4
"3088";0
"3089";2
"3090";1
"3091";1
"3092";1
"3093";4
"3094";2
"3095";4
"3096";4
"3097";4
"3098";2
"3099";2
"3100";4
"3101";1
"3102";1
"3103";1
"3104";1
"3105";1
"3106";1
"3107";1
"3108";1
"3109";1
"3110";1
"3111";4
"3112";1
"3113";4
"3114";1
"3115";4
"3116";1
"3117";1
"3118";1
"3119";4
"3120";1
"3121";1
"3122";1
"3123";1
"3124";4
"3125";1
"3126";1
"3127";1
"3128";1
"3129";4
"3130";4
"3131";4
"3132";4
"3133";4
"3134";4
"3135";4
"3136";4
"3137";1
"3138";4
"3139";4
"3140";4
"3141";4
"3142";4
"3143";2
"3144";4
"3145";4
"3146";4
"3147";4
"3148";1
"3149";1
"3150";2
"3151";4
"3152";1
"3153";4
"3154";4
"3155";1
"3156";2
"3157";2
"3158";2
"3159";2
"3160";2
"3161";2
"3162";2
"3163";0
"3164";2
"3165";2
"3166";4
"3167";1
"3168";4
"3169";4
"3170";4
"3171";4
"3172";4
"3173";4
"3174";4
"3175";1
"3176";1
"3177";0
"3178";2
"3179";2
"3180";2
"3181";2
"3182";2
"3183";4
"3184";4
"3185";4
"3186";4
"3187";2
"3188";2
"3189";2
"3190";1
"3191";1
"3192";4
"3193";4
"3194";4
"3195";3
"3196";1
"3197";4
"3198";4
"3199";4
"3200";4
"3201";4
"3202";4
"3203";4
"3204";2
"3205";4
"3206";1
"3207";1
"3208";1
"3209";4
"3210";4
"3211";4
"3212";4
"3213";4
"3214";4
"3215";4
"3216";2
"3217";4
"3218";4
"3219";1
"3220";1
"3221";4
"3222";4
"3223";4
"3224";1
"3225";2
"3226";1
"3227";4
"3228";4
"3229";4
"3230";1
"3231";4
"3232";4
"3233";4
"3234";2
"3235";2
"3236";1
"3237";4
"3238";4
"3239";1
"3240";4
"3241";1
"3242";4
"3243";4
"3244";4
"3245";4
"3246";4
"3247";4
"3248";4
"3249";4
"3250";1
"3251";4
"3252";1
"3253";4
"3254";1
"3255";4
"3256";4
"3257";4
"3258";4
"3259";1
"3260";1
"3261";1
"3262";2
"3263";1
"3264";1
"3265";1
"3266";1
"3267";4
"3268";4
"3269";1
"3270";1
"3271";2
"3272";4
"3273";1
"3274";1
"3275";1
"3276";4
"3277";1
"3278";4
"3279";4
"3280";4
"3281";4
"3282";4
"3283";4
"3284";4
"3285";4
"3286";4
"3287";4
"3288";4
"3289";4
"3290";4
"3291";4
"3292";4
"3293";4
"3294";4
"3295";4
"3296";4
"3297";4
"3298";4
"3299";2
"3300";1
"3301";2
"3302";0
"3303";4
"3304";4
"3305";4
"3306";2
"3307";4
"3308";1
"3309";1
"3310";0
"3311";1
"3312";1
"3313";1
"3314";1
"3315";1
"3316";1
"3317";1
"3318";1
"3319";4
"3320";4
"3321";4
"3322";4
"3323";1
"3324";4
"3325";1
"3326";1
"3327";1
"3328";4
"3329";1
"3330";1
"3331";3
"3332";1
"3333";4
"3334";1
"3335";4
"3336";1
"3337";1
"3338";1
"3339";4
"3340";2
"3341";2
"3342";1
"3343";1
"3344";1
"3345";1
"3346";1
"3347";1
"3348";4
"3349";1
"3350";1
"3351";2
"3352";1
"3353";4
"3354";4
"3355";4
"3356";4
"3357";4
"3358";2
"3359";4
"3360";4
"3361";4
"3362";1
"3363";0
"3364";2
"3365";2
"3366";0
"3367";3
"3368";4
"3369";1
"3370";2
"3371";3
"3372";1
"3373";3
"3374";1
"3375";1
"3376";3
"3377";1
"3378";1
"3379";1
"3380";4
"3381";3
"3382";4
"3383";4
"3384";4
"3385";2
"3386";2
"3387";2
"3388";3
"3389";3
"3390";3
"3391";1
"3392";1
"3393";1
"3394";4
"3395";4
"3396";4
"3397";4
"3398";1
"3399";1
"3400";1
"3401";1
"3402";0
"3403";1
"3404";1
"3405";0
"3406";0
"3407";0
"3408";0
"3409";0
"3410";0
"3411";0
"3412";0
"3413";0
"3414";0
"3415";0
"3416";0
"3417";0
"3418";0
"3419";0
"3420";4
"3421";1
"3422";0
"3423";4
"3424";0
"3425";0
"3426";0
"3427";1
"3428";1
"3429";1
"3430";1
"3431";1
"3432";1
"3433";4
"3434";1
"3435";4
"3436";1
"3437";1
"3438";0
"3439";4
"3440";4
"3441";4
"3442";4
"3443";4
"3444";4
"3445";1
"3446";1
"3447";1
"3448";1
"3449";4
"3450";1
"3451";1
"3452";1
"3453";1
"3454";1
"3455";1
"3456";1
"3457";1
"3458";1
"3459";0
"3460";0
"3461";0
"3462";0
"3463";1
"3464";4
"3465";1
"3466";1
"3467";1
"3468";1
"3469";1
"3470";1
"3471";4
"3472";1
"3473";1
"3474";1
"3475";1
"3476";1
"3477";3
"3478";0
"3479";1
"3480";0
"3481";0
"3482";0
"3483";0
"3484";0
"3485";0
"3486";0
"3487";0
"3488";0
"3489";0
"3490";2
"3491";1
"3492";1
"3493";1
"3494";1
"3495";1
"3496";1
"3497";4
"3498";1
"3499";1
"3500";4
"3501";1
"3502";4
"3503";0
"3504";1
"3505";1
"3506";0
"3507";0
"3508";0
"3509";0
"3510";0
"3511";0
"3512";0
"3513";0
"3514";0
"3515";0
"3516";0
"3517";0
"3518";0
"3519";0
"3520";0
"3521";0
"3522";0
"3523";0
"3524";0
"3525";0
"3526";0
"3527";0
"3528";0
"3529";0
"3530";0
"3531";0
"3532";0
"3533";0
"3534";0
"3535";0
"3536";0
"3537";0
"3538";1
"3539";1
"3540";2
"3541";2
"3542";1
"3543";2
"3544";3
"3545";2
"3546";3
"3547";2
"3548";2
"3549";2
"3550";3
"3551";3
"3552";3
"3553";3
"3554";3
"3555";2
"3556";2
"3557";0
"3558";3
"3559";2
"3560";3
"3561";3
"3562";0
"3563";3
"3564";3
"3565";2
"3566";2
"3567";3
"3568";2
"3569";1
"3570";3
"3571";3
"3572";2
"3573";2
"3574";2
"3575";2
"3576";2
"3577";2
"3578";2
"3579";2
"3580";2
"3581";2
"3582";2
"3583";2
"3584";2
"3585";0
"3586";2
"3587";2
"3588";2
"3589";2
"3590";2
"3591";0
"3592";2
"3593";2
"3594";0
"3595";1
"3596";0
"3597";1
"3598";4
"3599";4
"3600";4
"3601";4
"3602";4
"3603";4
"3604";4
"3605";4
"3606";4
"3607";4
"3608";2
"3609";4
"3610";4
"3611";4
"3612";4
"3613";4
"3614";4
"3615";4
"3616";4
"3617";4
"3618";4
"3619";4
"3620";0
"3621";4
"3622";4
"3623";2
"3624";2
"3625";4
"3626";0
"3627";4
"3628";4
"3629";4
"3630";4
"3631";4
"3632";1
"3633";2
"3634";2
"3635";2
"3636";2
"3637";2
"3638";2
"3639";2
"3640";2
"3641";4
"3642";4
"3643";4
"3644";2
"3645";4
"3646";4
"3647";4
"3648";4
"3649";2
"3650";4
"3651";1
"3652";4
"3653";2
"3654";4
"3655";2
"3656";4
"3657";4
"3658";1
"3659";4
"3660";4
"3661";2
"3662";4
"3663";4
"3664";4
"3665";4
"3666";1
"3667";4
"3668";1
"3669";0
"3670";4
"3671";4
"3672";4
"3673";4
"3674";4
"3675";4
"3676";4
"3677";4
"3678";4
"3679";4
"3680";4
"3681";4
"3682";4
"3683";4
"3684";1
"3685";4
"3686";1
"3687";1
"3688";0
"3689";4
"3690";1
"3691";0
"3692";1
"3693";1
"3694";1
"3695";0
"3696";1
"3697";1
"3698";0
"3699";0
"3700";0
"3701";0
"3702";1
"3703";4
"3704";4
"3705";4
"3706";1
"3707";4
"3708";0
"3709";0
"3710";4
"3711";1
"3712";4
"3713";4
"3714";1
"3715";1
"3716";1
"3717";3
"3718";1
"3719";1
"3720";3
"3721";0
"3722";0
"3723";0
"3724";1
"3725";1
"3726";1
"3727";1
"3728";1
"3729";1
"3730";1
"3731";1
"3732";1
"3733";1
"3734";4
"3735";1
"3736";4
"3737";4
"3738";3
"3739";1
"3740";1
"3741";1
"3742";3
"3743";3
"3744";0
"3745";4
"3746";1
"3747";4
"3748";0
"3749";1
"3750";1
"3751";1
"3752";1
"3753";1
"3754";1
"3755";1
"3756";1
"3757";1
"3758";1
"3759";1
"3760";1
"3761";0
"3762";1
"3763";4
"3764";1
"3765";1
"3766";1
"3767";4
"3768";4
"3769";1
"3770";1
"3771";1
"3772";4
"3773";4
"3774";1
"3775";1
"3776";1
"3777";4
"3778";1
"3779";1
"3780";4
"3781";0
"3782";2
"3783";1
"3784";0
"3785";3
"3786";2
"3787";2
"3788";2
"3789";2
"3790";0
"3791";4
"3792";3
"3793";2
"3794";3
"3795";3
"3796";2
"3797";2
"3798";4
"3799";0
"3800";4
"3801";0
"3802";4
"3803";4
"3804";4
"3805";2
"3806";1
"3807";4
"3808";0
"3809";4
"3810";4
"3811";4
"3812";4
"3813";2
"3814";4
"3815";4
"3816";0
"3817";1
"3818";1
"3819";1
"3820";1
"3821";0
"3822";3
"3823";1
"3824";4
"3825";1
"3826";4
"3827";4
"3828";4
"3829";1
"3830";0
"3831";4
"3832";1
"3833";3
"3834";3
"3835";0
"3836";1
"3837";0
"3838";0
"3839";0
"3840";0
"3841";0
"3842";0
"3843";0
"3844";0
"3845";4
"3846";0
"3847";4
"3848";0
"3849";0
"3850";0
"3851";0
"3852";0
"3853";0
"3854";1
"3855";1
"3856";4
"3857";4
"3858";4
"3859";4
"3860";1
"3861";0
"3862";1
"3863";1
"3864";1
"3865";1
"3866";0
"3867";0
"3868";0
"3869";0
"3870";0
"3871";0
"3872";0
"3873";0
"3874";0
"3875";0
"3876";0
"3877";0
"3878";2
"3879";0
"3880";0
"3881";0
"3882";0
"3883";0
"3884";0
"3885";0
"3886";0
"3887";0
"3888";0
"3889";4
"3890";0
"3891";0
"3892";4
"3893";4
"3894";2
"3895";2
"3896";0
"3897";2
"3898";1
"3899";0
"3900";1
"3901";1
"3902";1
"3903";1
"3904";4
"3905";4
"3906";4
"3907";4
"3908";1
"3909";1
"3910";1
"3911";4
"3912";0
"3913";0
"3914";1
"3915";1
"3916";1
"3917";1
"3918";1
"3919";1
"3920";1
"3921";1
"3922";4
"3923";1
"3924";1
"3925";1
"3926";0
"3927";0
"3928";0
"3929";2
"3930";0
"3931";0
"3932";0
"3933";0
"3934";4
"3935";1
"3936";4
"3937";1
"3938";4
"3939";4
"3940";1
"3941";1
"3942";1
"3943";1
"3944";1
"3945";1
"3946";1
"3947";1
"3948";1
"3949";1
"3950";1
"3951";1
"3952";1
"3953";1
"3954";4
"3955";4
"3956";4
"3957";4
"3958";4
"3959";1
"3960";1
"3961";4
"3962";4
"3963";1
"3964";1
"3965";0
"3966";0
"3967";0
"3968";1
"3969";1
"3970";1
"3971";1
"3972";1
"3973";1
"3974";1
"3975";1
"3976";4
"3977";4
"3978";1
"3979";4
"3980";4
"3981";4
"3982";4
"3983";1
"3984";1
"3985";1
"3986";0
"3987";1
"3988";1
"3989";1
"3990";1
"3991";0
"3992";1
"3993";1
"3994";1
"3995";1
"3996";1
"3997";1
"3998";1
"3999";4
"4000";0
"4001";0
"4002";0
"4003";0
"4004";0
"4005";0
"4006";0
"4007";0
"4008";0
"4009";0
"4010";0
"4011";0
"4012";0
"4013";0
"4014";0
"4015";0
"4016";3
"4017";0
"4018";0
"4019";0
"4020";0
"4021";0
"4022";0
"4023";0
"4024";4
"4025";1
"4026";2
"4027";4
"4028";1
"4029";1
"4030";4
"4031";0
"4032";0
"4033";4
"4034";4
"4035";1
"4036";0
"4037";0
"4038";4
"4039";1
"4040";4
"4041";1
"4042";1
"4043";1
"4044";1
"4045";1
"4046";0
"4047";0
"4048";0
"4049";0
"4050";0
"4051";0
"4052";0
"4053";0
"4054";0
"4055";0
"4056";0
"4057";0
"4058";0
"4059";2
"4060";0
"4061";0
"4062";0
"4063";0
"4064";3
"4065";0
"4066";0
"4067";1
"4068";4
"4069";3
"4070";1
"4071";1
"4072";1
"4073";1
"4074";1
"4075";1
"4076";1
"4077";1
"4078";0
"4079";1
"4080";1
"4081";1
"4082";1
"4083";1
"4084";1
"4085";4
"4086";1
"4087";1
"4088";4
"4089";1
"4090";1
"4091";1
"4092";1
"4093";0
"4094";0
"4095";0
"4096";0
"4097";0
"4098";1
"4099";0
"4100";1
"4101";0
"4102";0
"4103";0
"4104";4
"4105";0
"4106";0
"4107";3
"4108";0
"4109";2
"4110";0
"4111";0
"4112";0
"4113";0
"4114";0
"4115";0
"4116";3
"4117";3
"4118";0
"4119";0
"4120";3
"4121";0
"4122";0
"4123";0
"4124";3
"4125";0
"4126";1
"4127";0
"4128";0
"4129";0
"4130";0
"4131";1
"4132";1
"4133";4
"4134";1
"4135";0
"4136";1
"4137";3
"4138";1
"4139";0
"4140";2
"4141";2
"4142";2
"4143";0
"4144";2
"4145";1
"4146";0
"4147";0
"4148";0
"4149";0
"4150";0
"4151";2
"4152";2
"4153";0
"4154";0
"4155";0
"4156";0
"4157";0
"4158";4
"4159";4
"4160";4
"4161";4
"4162";2
"4163";0
"4164";1
"4165";0
"4166";0
"4167";0
"4168";0
"4169";4
"4170";4
"4171";3
"4172";0
"4173";1
"4174";4
"4175";1
"4176";0
"4177";1
"4178";2
"4179";0
"4180";3
"4181";3
"4182";1
"4183";0
"4184";1
"4185";1
"4186";0
"4187";0
"4188";0
"4189";2
"4190";2
"4191";0
"4192";1
"4193";1
"4194";1
"4195";1
"4196";1
"4197";4
"4198";1
"4199";1
"4200";1
"4201";1
"4202";1
"4203";1
"4204";1
"4205";1
"4206";1
"4207";1
"4208";1
"4209";1
"4210";1
"4211";1
"4212";4
"4213";4
"4214";1
"4215";1
"4216";4
"4217";1
"4218";1
"4219";1
"4220";1
"4221";1
"4222";0
"4223";0
"4224";1
"4225";4
"4226";4
"4227";4
"4228";4
"4229";2
"4230";0
"4231";4
"4232";1
"4233";1
"4234";4
"4235";4
"4236";4
"4237";4
"4238";4
"4239";4
"4240";4
"4241";4
"4242";1
"4243";0
"4244";4
"4245";2
"4246";2
"4247";4
"4248";1
"4249";1
"4250";4
"4251";4
"4252";1
"4253";1
"4254";3
"4255";1
"4256";2
"4257";0
"4258";0
"4259";0
"4260";0
"4261";0
"4262";1
"4263";0
"4264";3
"4265";1
"4266";3
"4267";1
"4268";1
"4269";1
"4270";1
"4271";1
"4272";1
"4273";3
"4274";1
"4275";0
"4276";0
"4277";0
"4278";0
"4279";0
"4280";0
"4281";0
"4282";0
"4283";0
"4284";1
"4285";1
"4286";1
"4287";2
"4288";0
"4289";0
"4290";0
"4291";1
"4292";1
"4293";1
"4294";4
"4295";0
"4296";0
"4297";1
"4298";4
"4299";1
"4300";1
"4301";1
"4302";1
"4303";1
"4304";1
"4305";1
"4306";1
"4307";1
"4308";1
"4309";4
"4310";1
"4311";1
"4312";1
"4313";1
"4314";1
"4315";1
"4316";1
"4317";1
"4318";1
"4319";4
"4320";0
"4321";1
"4322";4
"4323";0
"4324";0
"4325";0
"4326";1
"4327";0
"4328";0
"4329";1
"4330";1
"4331";1
"4332";1
"4333";4
"4334";4
"4335";4
"4336";0
"4337";1
"4338";0
"4339";4
"4340";4
"4341";4
"4342";1
"4343";1
"4344";1
"4345";4
"4346";1
"4347";1
"4348";4
"4349";4
"4350";4
"4351";1
"4352";1
"4353";4
"4354";1
"4355";1
"4356";3
"4357";1
"4358";1
"4359";0
"4360";0
"4361";1
"4362";1
"4363";1
"4364";1
"4365";0
"4366";0
"4367";1
"4368";1
"4369";0
"4370";0
"4371";0
"4372";3
"4373";3
"4374";4
"4375";1
"4376";4
"4377";4
"4378";1
"4379";4
"4380";3
"4381";3
"4382";2
"4383";2
"4384";2
"4385";3
"4386";2
"4387";2
"4388";3
"4389";3
"4390";3
"4391";4
"4392";1
"4393";4
"4394";4
"4395";4
"4396";1
"4397";4
"4398";4
"4399";4
"4400";4
"4401";4
"4402";4
"4403";4
"4404";4
"4405";2
"4406";4
"4407";2
"4408";1
"4409";2
"4410";0
"4411";2
"4412";2
"4413";0
"4414";2
"4415";0
"4416";2
"4417";2
"4418";2
"4419";4
"4420";2
"4421";4
"4422";2
"4423";2
"4424";1
"4425";4
"4426";2
"4427";1
"4428";4
"4429";2
"4430";2
"4431";4
"4432";2
"4433";0
"4434";0
"4435";4
"4436";4
"4437";2
"4438";4
"4439";4
"4440";4
"4441";4
"4442";4
"4443";4
"4444";0
"4445";4
"4446";0
"4447";1
"4448";4
"4449";1
"4450";1
"4451";1
"4452";1
"4453";1
"4454";1
"4455";1
"4456";1
"4457";4
"4458";0
"4459";0
"4460";0
"4461";1
"4462";2
"4463";4
"4464";2
"4465";4
"4466";1
"4467";4
"4468";1
"4469";4
"4470";1
"4471";0
"4472";0
"4473";1
"4474";4
"4475";2
"4476";4
"4477";0
"4478";1
"4479";4
"4480";2
"4481";4
"4482";2
"4483";2
"4484";1
"4485";1
"4486";4
"4487";1
"4488";4
"4489";0
"4490";0
"4491";4
"4492";4
"4493";2
"4494";2
"4495";2
"4496";2
"4497";2
"4498";1
"4499";1
"4500";1
"4501";1
"4502";3
"4503";1
"4504";1
"4505";1
"4506";1
"4507";1
"4508";1
"4509";1
"4510";1
"4511";1
"4512";1
"4513";1
"4514";1
"4515";1
"4516";1
"4517";1
"4518";0
"4519";1
"4520";1
"4521";4
"4522";0
"4523";1
"4524";2
"4525";2
"4526";1
"4527";1
"4528";1
"4529";3
"4530";4
"4531";4
"4532";4
"4533";0
"4534";1
"4535";1
"4536";4
"4537";4
"4538";1
"4539";0
"4540";1
"4541";4
"4542";4
"4543";1
"4544";4
"4545";4
"4546";2
"4547";2
"4548";4
"4549";1
"4550";1
"4551";4
"4552";4
"4553";1
"4554";4
"4555";0
"4556";1
"4557";1
"4558";4
"4559";1
"4560";1
"4561";1
"4562";1
"4563";1
"4564";4
"4565";0
"4566";2
"4567";0
"4568";0
"4569";0
"4570";1
"4571";2
"4572";2
"4573";0
"4574";4
"4575";4
"4576";4
"4577";2
"4578";0
"4579";4
"4580";4
"4581";4
"4582";1
"4583";0
"4584";0
"4585";0
"4586";1
"4587";1
"4588";1
"4589";0
"4590";1
"4591";3
"4592";1
"4593";1
"4594";1
"4595";1
"4596";1
"4597";1
"4598";1
"4599";1
"4600";1
"4601";0
"4602";1
"4603";1
"4604";1
"4605";1
"4606";1
"4607";1
"4608";4
"4609";4
"4610";4
"4611";4
"4612";4
"4613";2
"4614";2
"4615";3
"4616";3
"4617";2
"4618";2
"4619";2
"4620";2
"4621";2
"4622";2
"4623";2
"4624";2
"4625";2
"4626";2
"4627";2
"4628";2
"4629";2
"4630";2
"4631";2
"4632";2
"4633";4
"4634";2
"4635";2
"4636";2
"4637";3
"4638";2
"4639";2
"4640";2
"4641";4
"4642";4
"4643";4
"4644";4
"4645";4
"4646";1
"4647";0
"4648";4
"4649";1
"4650";4
"4651";4
"4652";2
"4653";0
"4654";4
"4655";0
"4656";3
"4657";1
"4658";2
"4659";2
"4660";2
"4661";0
"4662";4
"4663";2
"4664";2
"4665";2
"4666";2
"4667";2
"4668";2
"4669";2
"4670";2
"4671";2
"4672";3
"4673";2
"4674";2
"4675";2
"4676";2
"4677";0
"4678";0
"4679";2
"4680";2
"4681";2
"4682";2
"4683";3
"4684";3
"4685";2
"4686";0
"4687";2
"4688";3
"4689";1
"4690";2
"4691";2
"4692";2
"4693";4
"4694";4
"4695";0
"4696";0
"4697";2
"4698";0
"4699";0
"4700";0
"4701";4
"4702";0
"4703";1
"4704";4
"4705";1
"4706";1
"4707";2
"4708";2
"4709";2
"4710";2
"4711";2
"4712";2
"4713";2
"4714";2
"4715";2
"4716";0
"4717";2
"4718";0
"4719";2
"4720";4
"4721";4
"4722";1
"4723";1
"4724";2
"4725";2
"4726";2
"4727";4
"4728";2
"4729";2
"4730";2
"4731";2
"4732";1
"4733";0
"4734";4
"4735";4
"4736";4
"4737";2
"4738";2
"4739";2
"4740";2
"4741";2
"4742";2
"4743";2
"4744";2
"4745";2
"4746";2
"4747";2
"4748";2
"4749";2
"4750";2
"4751";0
"4752";0
"4753";2
"4754";2
"4755";1
"4756";0
"4757";4
"4758";4
"4759";2
"4760";4
"4761";1
"4762";4
"4763";4
"4764";4
"4765";3
"4766";2
"4767";4
"4768";2
"4769";4
"4770";4
"4771";2
"4772";4
"4773";2
"4774";2
"4775";4
"4776";4
"4777";1
"4778";3
"4779";2
"4780";3
"4781";3
"4782";2
"4783";2
"4784";2
"4785";2
"4786";1
"4787";4
"4788";4
"4789";2
"4790";4
"4791";4
"4792";2
"4793";4
"4794";1
"4795";4
"4796";4
"4797";4
"4798";4
"4799";0
"4800";4
"4801";1
"4802";4
"4803";0
"4804";0
"4805";0
"4806";1
"4807";4
"4808";4
"4809";4
"4810";1
"4811";0
"4812";0
"4813";4
"4814";1
"4815";1
"4816";1
"4817";2
"4818";2
"4819";1
"4820";2
"4821";1
"4822";2
"4823";2
